Frame         Time          Elec          VdW           Nonbond       Total         
2794          2794          +0            -392.267      -392.267      -392.267      
2795          2795          +0            -373.88       -373.88       -373.88       
2796          2796          +0            -374.91       -374.91       -374.91       
2797          2797          +0            -386.482      -386.482      -386.482      
2798          2798          +0            -383.276      -383.276      -383.276      
2799          2799          +0            -369.107      -369.107      -369.107      
2800          2800          +0            -352.57       -352.57       -352.57       
2801          2801          +0            -382.955      -382.955      -382.955      
2802          2802          +0            -375.311      -375.311      -375.311      
2803          2803          +0            -392.308      -392.308      -392.308      
2804          2804          +0            -355.953      -355.953      -355.953      
2805          2805          +0            -378.727      -378.727      -378.727      
2806          2806          +0            -393.163      -393.163      -393.163      
2807          2807          +0            -378.439      -378.439      -378.439      
2808          2808          +0            -372.785      -372.785      -372.785      
2809          2809          +0            -375.014      -375.014      -375.014      
2810          2810          +0            -369.688      -369.688      -369.688      
2811          2811          +0            -380.71       -380.71       -380.71       
2812          2812          +0            -370.651      -370.651      -370.651      
2813          2813          +0            -370.7        -370.7        -370.7        
2814          2814          +0            -368.253      -368.253      -368.253      
2815          2815          +0            -369.81       -369.81       -369.81       
2816          2816          +0            -361.507      -361.507      -361.507      
2817          2817          +0            -374.487      -374.487      -374.487      
2818          2818          +0            -363.168      -363.168      -363.168      
2819          2819          +0            -365.494      -365.494      -365.494      
2820          2820          +0            -366.608      -366.608      -366.608      
2821          2821          +0            -358.182      -358.182      -358.182      
2822          2822          +0            -383.754      -383.754      -383.754      
2823          2823          +0            -399.584      -399.584      -399.584      
2824          2824          +0            -353.086      -353.086      -353.086      
2825          2825          +0            -357.259      -357.259      -357.259      
2826          2826          +0            -385.919      -385.919      -385.919      
2827          2827          +0            -349.489      -349.489      -349.489      
2828          2828          +0            -349.066      -349.066      -349.066      
2829          2829          +0            -366.227      -366.227      -366.227      
2830          2830          +0            -349.174      -349.174      -349.174      
2831          2831          +0            -373.223      -373.223      -373.223      
2832          2832          +0            -373.627      -373.627      -373.627      
2833          2833          +0            -357.746      -357.746      -357.746      
2834          2834          +0            -356.954      -356.954      -356.954      
2835          2835          +0            -384.414      -384.414      -384.414      
2836          2836          +0            -379.333      -379.333      -379.333      
2837          2837          +0            -367.269      -367.269      -367.269      
2838          2838          +0            -372.602      -372.602      -372.602      
2839          2839          +0            -371.797      -371.797      -371.797      
2840          2840          +0            -390.671      -390.671      -390.671      
2841          2841          +0            -373.584      -373.584      -373.584      
2842          2842          +0            -373.899      -373.899      -373.899      
2843          2843          +0            -368.506      -368.506      -368.506      
2844          2844          +0            -370.393      -370.393      -370.393      
2845          2845          +0            -370.144      -370.144      -370.144      
2846          2846          +0            -371.169      -371.169      -371.169      
2847          2847          +0            -384.716      -384.716      -384.716      
2848          2848          +0            -397.793      -397.793      -397.793      
2849          2849          +0            -389.902      -389.902      -389.902      
2850          2850          +0            -393.364      -393.364      -393.364      
2851          2851          +0            -375.44       -375.44       -375.44       
2852          2852          +0            -384.771      -384.771      -384.771      
2853          2853          +0            -367.159      -367.159      -367.159      
2854          2854          +0            -368.659      -368.659      -368.659      
2855          2855          +0            -363.069      -363.069      -363.069      
2856          2856          +0            -365.014      -365.014      -365.014      
2857          2857          +0            -371.018      -371.018      -371.018      
2858          2858          +0            -366.16       -366.16       -366.16       
2859          2859          +0            -366.246      -366.246      -366.246      
2860          2860          +0            -393.462      -393.462      -393.462      
2861          2861          +0            -372.654      -372.654      -372.654      
2862          2862          +0            -364.576      -364.576      -364.576      
2863          2863          +0            -376.702      -376.702      -376.702      
2864          2864          +0            -380.661      -380.661      -380.661      
2865          2865          +0            -385.49       -385.49       -385.49       
2866          2866          +0            -373.919      -373.919      -373.919      
2867          2867          +0            -386.839      -386.839      -386.839      
2868          2868          +0            -390.137      -390.137      -390.137      
2869          2869          +0            -383.204      -383.204      -383.204      
2870          2870          +0            -368.229      -368.229      -368.229      
2871          2871          +0            -355.62       -355.62       -355.62       
2872          2872          +0            -361.579      -361.579      -361.579      
2873          2873          +0            -376.353      -376.353      -376.353      
2874          2874          +0            -384.431      -384.431      -384.431      
2875          2875          +0            -369.352      -369.352      -369.352      
2876          2876          +0            -385.157      -385.157      -385.157      
2877          2877          +0            -361.373      -361.373      -361.373      
2878          2878          +0            -371.885      -371.885      -371.885      
2879          2879          +0            -381.654      -381.654      -381.654      
2880          2880          +0            -395.403      -395.403      -395.403      
2881          2881          +0            -382.205      -382.205      -382.205      
2882          2882          +0            -378.733      -378.733      -378.733      
2883          2883          +0            -371.17       -371.17       -371.17       
2884          2884          +0            -388.391      -388.391      -388.391      
2885          2885          +0            -367.312      -367.312      -367.312      
2886          2886          +0            -371.916      -371.916      -371.916      
2887          2887          +0            -369.086      -369.086      -369.086      
2888          2888          +0            -373.861      -373.861      -373.861      
2889          2889          +0            -386.418      -386.418      -386.418      
2890          2890          +0            -379.034      -379.034      -379.034      
2891          2891          +0            -371.094      -371.094      -371.094      
2892          2892          +0            -365.627      -365.627      -365.627      
2893          2893          +0            -372.057      -372.057      -372.057      
2894          2894          +0            -354.567      -354.567      -354.567      
2895          2895          +0            -371.877      -371.877      -371.877      
2896          2896          +0            -377.781      -377.781      -377.781      
2897          2897          +0            -364.307      -364.307      -364.307      
2898          2898          +0            -376.226      -376.226      -376.226      
2899          2899          +0            -360.661      -360.661      -360.661      
2900          2900          +0            -362.532      -362.532      -362.532      
2901          2901          +0            -374.067      -374.067      -374.067      
2902          2902          +0            -382.028      -382.028      -382.028      
2903          2903          +0            -365.707      -365.707      -365.707      
2904          2904          +0            -363.415      -363.415      -363.415      
2905          2905          +0            -386.615      -386.615      -386.615      
2906          2906          +0            -366.316      -366.316      -366.316      
2907          2907          +0            -355.585      -355.585      -355.585      
2908          2908          +0            -369.096      -369.096      -369.096      
2909          2909          +0            -368.232      -368.232      -368.232      
2910          2910          +0            -361.923      -361.923      -361.923      
2911          2911          +0            -374.713      -374.713      -374.713      
2912          2912          +0            -371.019      -371.019      -371.019      
2913          2913          +0            -383.411      -383.411      -383.411      
2914          2914          +0            -372.692      -372.692      -372.692      
2915          2915          +0            -382.349      -382.349      -382.349      
2916          2916          +0            -375.124      -375.124      -375.124      
2917          2917          +0            -389.286      -389.286      -389.286      
2918          2918          +0            -383.854      -383.854      -383.854      
2919          2919          +0            -391.483      -391.483      -391.483      
2920          2920          +0            -367.856      -367.856      -367.856      
2921          2921          +0            -368.756      -368.756      -368.756      
2922          2922          +0            -379.611      -379.611      -379.611      
2923          2923          +0            -377.771      -377.771      -377.771      
2924          2924          +0            -389.164      -389.164      -389.164      
2925          2925          +0            -370.367      -370.367      -370.367      
2926          2926          +0            -376.005      -376.005      -376.005      
2927          2927          +0            -329.449      -329.449      -329.449      
2928          2928          +0            -358.72       -358.72       -358.72       
2929          2929          +0            -370.731      -370.731      -370.731      
2930          2930          +0            -358.455      -358.455      -358.455      
2931          2931          +0            -381.502      -381.502      -381.502      
2932          2932          +0            -359.9        -359.9        -359.9        
2933          2933          +0            -380.829      -380.829      -380.829      
2934          2934          +0            -394.099      -394.099      -394.099      
2935          2935          +0            -356.169      -356.169      -356.169      
2936          2936          +0            -371.893      -371.893      -371.893      
2937          2937          +0            -400.376      -400.376      -400.376      
2938          2938          +0            -355.971      -355.971      -355.971      
2939          2939          +0            -373.781      -373.781      -373.781      
2940          2940          +0            -376.945      -376.945      -376.945      
2941          2941          +0            -364.045      -364.045      -364.045      
2942          2942          +0            -388.946      -388.946      -388.946      
2943          2943          +0            -373.522      -373.522      -373.522      
2944          2944          +0            -370.301      -370.301      -370.301      
2945          2945          +0            -384.794      -384.794      -384.794      
2946          2946          +0            -386.95       -386.95       -386.95       
2947          2947          +0            -387.008      -387.008      -387.008      
2948          2948          +0            -371.325      -371.325      -371.325      
2949          2949          +0            -366.931      -366.931      -366.931      
2950          2950          +0            -370.8        -370.8        -370.8        
2951          2951          +0            -352.334      -352.334      -352.334      
2952          2952          +0            -372.752      -372.752      -372.752      
2953          2953          +0            -371.721      -371.721      -371.721      
2954          2954          +0            -402.147      -402.147      -402.147      
2955          2955          +0            -375.203      -375.203      -375.203      
2956          2956          +0            -382.423      -382.423      -382.423      
2957          2957          +0            -378.621      -378.621      -378.621      
2958          2958          +0            -390.099      -390.099      -390.099      
2959          2959          +0            -388.269      -388.269      -388.269      
2960          2960          +0            -391.315      -391.315      -391.315      
2961          2961          +0            -370.521      -370.521      -370.521      
2962          2962          +0            -376.11       -376.11       -376.11       
2963          2963          +0            -354.595      -354.595      -354.595      
2964          2964          +0            -365.578      -365.578      -365.578      
2965          2965          +0            -363.197      -363.197      -363.197      
2966          2966          +0            -351.579      -351.579      -351.579      
2967          2967          +0            -377.943      -377.943      -377.943      
2968          2968          +0            -380.943      -380.943      -380.943      
2969          2969          +0            -377.555      -377.555      -377.555      
2970          2970          +0            -377.982      -377.982      -377.982      
2971          2971          +0            -378.276      -378.276      -378.276      
2972          2972          +0            -357.946      -357.946      -357.946      
2973          2973          +0            -363.899      -363.899      -363.899      
2974          2974          +0            -370.92       -370.92       -370.92       
2975          2975          +0            -386.465      -386.465      -386.465      
2976          2976          +0            -362.283      -362.283      -362.283      
2977          2977          +0            -374.008      -374.008      -374.008      
2978          2978          +0            -355.851      -355.851      -355.851      
2979          2979          +0            -381.65       -381.65       -381.65       
2980          2980          +0            -360.825      -360.825      -360.825      
2981          2981          +0            -357.545      -357.545      -357.545      
2982          2982          +0            -367.67       -367.67       -367.67       
2983          2983          +0            -380.131      -380.131      -380.131      
2984          2984          +0            -358.783      -358.783      -358.783      
2985          2985          +0            -384.045      -384.045      -384.045      
2986          2986          +0            -387.397      -387.397      -387.397      
2987          2987          +0            -385.72       -385.72       -385.72       
2988          2988          +0            -360.928      -360.928      -360.928      
2989          2989          +0            -383.266      -383.266      -383.266      
2990          2990          +0            -378.167      -378.167      -378.167      
2991          2991          +0            -370.596      -370.596      -370.596      
2992          2992          +0            -363.205      -363.205      -363.205      
2993          2993          +0            -366.396      -366.396      -366.396      
2994          2994          +0            -363.929      -363.929      -363.929      
2995          2995          +0            -367.116      -367.116      -367.116      
2996          2996          +0            -369.604      -369.604      -369.604      
2997          2997          +0            -336.823      -336.823      -336.823      
2998          2998          +0            -392.068      -392.068      -392.068      
2999          2999          +0            -373.872      -373.872      -373.872      
3000          3000          +0            -379.526      -379.526      -379.526      
3001          3001          +0            -340.21       -340.21       -340.21       
3002          3002          +0            -386.298      -386.298      -386.298      
3003          3003          +0            -374.058      -374.058      -374.058      
3004          3004          +0            -392.358      -392.358      -392.358      
3005          3005          +0            -384.679      -384.679      -384.679      
3006          3006          +0            -364.963      -364.963      -364.963      
3007          3007          +0            -381.657      -381.657      -381.657      
3008          3008          +0            -353.947      -353.947      -353.947      
3009          3009          +0            -392.942      -392.942      -392.942      
3010          3010          +0            -374.392      -374.392      -374.392      
3011          3011          +0            -368.297      -368.297      -368.297      
3012          3012          +0            -390.072      -390.072      -390.072      
3013          3013          +0            -372.903      -372.903      -372.903      
3014          3014          +0            -369.758      -369.758      -369.758      
3015          3015          +0            -374.613      -374.613      -374.613      
3016          3016          +0            -383.3        -383.3        -383.3        
3017          3017          +0            -370.233      -370.233      -370.233      
3018          3018          +0            -375.714      -375.714      -375.714      
3019          3019          +0            -379.373      -379.373      -379.373      
3020          3020          +0            -369.908      -369.908      -369.908      
3021          3021          +0            -370.873      -370.873      -370.873      
3022          3022          +0            -366.793      -366.793      -366.793      
3023          3023          +0            -349.611      -349.611      -349.611      
3024          3024          +0            -382.192      -382.192      -382.192      
3025          3025          +0            -374.407      -374.407      -374.407      
3026          3026          +0            -380.403      -380.403      -380.403      
3027          3027          +0            -364.779      -364.779      -364.779      
3028          3028          +0            -380.769      -380.769      -380.769      
3029          3029          +0            -382.902      -382.902      -382.902      
3030          3030          +0            -382.796      -382.796      -382.796      
3031          3031          +0            -370.505      -370.505      -370.505      
3032          3032          +0            -371.327      -371.327      -371.327      
3033          3033          +0            -385.184      -385.184      -385.184      
3034          3034          +0            -366.054      -366.054      -366.054      
3035          3035          +0            -358.839      -358.839      -358.839      
3036          3036          +0            -369.643      -369.643      -369.643      
3037          3037          +0            -373.155      -373.155      -373.155      
3038          3038          +0            -377.624      -377.624      -377.624      
3039          3039          +0            -372.392      -372.392      -372.392      
3040          3040          +0            -388.371      -388.371      -388.371      
3041          3041          +0            -351.76       -351.76       -351.76       
3042          3042          +0            -381.848      -381.848      -381.848      
3043          3043          +0            -376.606      -376.606      -376.606      
3044          3044          +0            -385.213      -385.213      -385.213      
3045          3045          +0            -342.604      -342.604      -342.604      
3046          3046          +0            -370.472      -370.472      -370.472      
3047          3047          +0            -371.37       -371.37       -371.37       
3048          3048          +0            -376.038      -376.038      -376.038      
3049          3049          +0            -357.825      -357.825      -357.825      
3050          3050          +0            -378.401      -378.401      -378.401      
3051          3051          +0            -390.506      -390.506      -390.506      
3052          3052          +0            -366.396      -366.396      -366.396      
3053          3053          +0            -367.462      -367.462      -367.462      
3054          3054          +0            -369.797      -369.797      -369.797      
3055          3055          +0            -375.52       -375.52       -375.52       
3056          3056          +0            -379.114      -379.114      -379.114      
3057          3057          +0            -367.798      -367.798      -367.798      
3058          3058          +0            -362.234      -362.234      -362.234      
3059          3059          +0            -371.269      -371.269      -371.269      
3060          3060          +0            -374.498      -374.498      -374.498      
3061          3061          +0            -345.692      -345.692      -345.692      
3062          3062          +0            -372.657      -372.657      -372.657      
3063          3063          +0            -409.104      -409.104      -409.104      
3064          3064          +0            -363.232      -363.232      -363.232      
3065          3065          +0            -376.005      -376.005      -376.005      
3066          3066          +0            -363.524      -363.524      -363.524      
3067          3067          +0            -389.503      -389.503      -389.503      
3068          3068          +0            -374.714      -374.714      -374.714      
3069          3069          +0            -360.525      -360.525      -360.525      
3070          3070          +0            -354.622      -354.622      -354.622      
3071          3071          +0            -369.071      -369.071      -369.071      
3072          3072          +0            -359.311      -359.311      -359.311      
3073          3073          +0            -384.554      -384.554      -384.554      
3074          3074          +0            -364.454      -364.454      -364.454      
3075          3075          +0            -371.647      -371.647      -371.647      
3076          3076          +0            -382.75       -382.75       -382.75       
3077          3077          +0            -374.073      -374.073      -374.073      
3078          3078          +0            -380.678      -380.678      -380.678      
3079          3079          +0            -384.787      -384.787      -384.787      
3080          3080          +0            -387.835      -387.835      -387.835      
3081          3081          +0            -383.27       -383.27       -383.27       
3082          3082          +0            -347.539      -347.539      -347.539      
3083          3083          +0            -386.255      -386.255      -386.255      
3084          3084          +0            -390.567      -390.567      -390.567      
3085          3085          +0            -378.065      -378.065      -378.065      
3086          3086          +0            -365.614      -365.614      -365.614      
3087          3087          +0            -383.772      -383.772      -383.772      
3088          3088          +0            -382.446      -382.446      -382.446      
3089          3089          +0            -367.307      -367.307      -367.307      
3090          3090          +0            -372.236      -372.236      -372.236      
3091          3091          +0            -380.816      -380.816      -380.816      
3092          3092          +0            -371.236      -371.236      -371.236      
3093          3093          +0            -363.771      -363.771      -363.771      
3094          3094          +0            -378.749      -378.749      -378.749      
3095          3095          +0            -393.351      -393.351      -393.351      
3096          3096          +0            -360.34       -360.34       -360.34       
3097          3097          +0            -371.118      -371.118      -371.118      
3098          3098          +0            -377.091      -377.091      -377.091      
3099          3099          +0            -376.986      -376.986      -376.986      
3100          3100          +0            -390.577      -390.577      -390.577      
3101          3101          +0            -381.974      -381.974      -381.974      
3102          3102          +0            -374.731      -374.731      -374.731      
3103          3103          +0            -372.052      -372.052      -372.052      
3104          3104          +0            -354.76       -354.76       -354.76       
3105          3105          +0            -377.498      -377.498      -377.498      
3106          3106          +0            -366.174      -366.174      -366.174      
3107          3107          +0            -381.457      -381.457      -381.457      
3108          3108          +0            -371.764      -371.764      -371.764      
3109          3109          +0            -364.442      -364.442      -364.442      
3110          3110          +0            -376.197      -376.197      -376.197      
3111          3111          +0            -381.76       -381.76       -381.76       
3112          3112          +0            -382.52       -382.52       -382.52       
3113          3113          +0            -375.442      -375.442      -375.442      
3114          3114          +0            -375.531      -375.531      -375.531      
3115          3115          +0            -371.873      -371.873      -371.873      
3116          3116          +0            -388.53       -388.53       -388.53       
3117          3117          +0            -367.003      -367.003      -367.003      
3118          3118          +0            -372.818      -372.818      -372.818      
3119          3119          +0            -369.062      -369.062      -369.062      
3120          3120          +0            -375.34       -375.34       -375.34       
3121          3121          +0            -378.027      -378.027      -378.027      
3122          3122          +0            -382.204      -382.204      -382.204      
3123          3123          +0            -349.43       -349.43       -349.43       
3124          3124          +0            -364.895      -364.895      -364.895      
3125          3125          +0            -363.152      -363.152      -363.152      
3126          3126          +0            -374.605      -374.605      -374.605      
3127          3127          +0            -376.407      -376.407      -376.407      
3128          3128          +0            -350.974      -350.974      -350.974      
3129          3129          +0            -376.162      -376.162      -376.162      
3130          3130          +0            -363.975      -363.975      -363.975      
3131          3131          +0            -367.077      -367.077      -367.077      
3132          3132          +0            -376.59       -376.59       -376.59       
3133          3133          +0            -344.751      -344.751      -344.751      
3134          3134          +0            -361.941      -361.941      -361.941      
3135          3135          +0            -372.811      -372.811      -372.811      
3136          3136          +0            -385.591      -385.591      -385.591      
3137          3137          +0            -367.491      -367.491      -367.491      
3138          3138          +0            -385.48       -385.48       -385.48       
3139          3139          +0            -374.39       -374.39       -374.39       
3140          3140          +0            -375.461      -375.461      -375.461      
3141          3141          +0            -369.902      -369.902      -369.902      
3142          3142          +0            -359.14       -359.14       -359.14       
3143          3143          +0            -378.671      -378.671      -378.671      
3144          3144          +0            -365.794      -365.794      -365.794      
3145          3145          +0            -384.101      -384.101      -384.101      
3146          3146          +0            -390.936      -390.936      -390.936      
3147          3147          +0            -376.631      -376.631      -376.631      
3148          3148          +0            -365.262      -365.262      -365.262      
3149          3149          +0            -378.273      -378.273      -378.273      
3150          3150          +0            -360.924      -360.924      -360.924      
3151          3151          +0            -384.311      -384.311      -384.311      
3152          3152          +0            -359.567      -359.567      -359.567      
3153          3153          +0            -363.374      -363.374      -363.374      
3154          3154          +0            -382.96       -382.96       -382.96       
3155          3155          +0            -352.451      -352.451      -352.451      
3156          3156          +0            -361.588      -361.588      -361.588      
3157          3157          +0            -366.178      -366.178      -366.178      
3158          3158          +0            -370.684      -370.684      -370.684      
3159          3159          +0            -378.841      -378.841      -378.841      
3160          3160          +0            -363.74       -363.74       -363.74       
3161          3161          +0            -355.797      -355.797      -355.797      
3162          3162          +0            -370.139      -370.139      -370.139      
3163          3163          +0            -370.813      -370.813      -370.813      
3164          3164          +0            -385.382      -385.382      -385.382      
3165          3165          +0            -390.362      -390.362      -390.362      
3166          3166          +0            -329.572      -329.572      -329.572      
3167          3167          +0            -384.044      -384.044      -384.044      
3168          3168          +0            -358.521      -358.521      -358.521      
3169          3169          +0            -384.279      -384.279      -384.279      
3170          3170          +0            -353.188      -353.188      -353.188      
3171          3171          +0            -390.221      -390.221      -390.221      
3172          3172          +0            -374.34       -374.34       -374.34       
3173          3173          +0            -362.031      -362.031      -362.031      
3174          3174          +0            -366.115      -366.115      -366.115      
3175          3175          +0            -387.386      -387.386      -387.386      
3176          3176          +0            -379.701      -379.701      -379.701      
3177          3177          +0            -390.106      -390.106      -390.106      
3178          3178          +0            -370.484      -370.484      -370.484      
3179          3179          +0            -379.071      -379.071      -379.071      
3180          3180          +0            -378.95       -378.95       -378.95       
3181          3181          +0            -379.312      -379.312      -379.312      
3182          3182          +0            -357.058      -357.058      -357.058      
3183          3183          +0            -382.847      -382.847      -382.847      
3184          3184          +0            -371.694      -371.694      -371.694      
3185          3185          +0            -380.861      -380.861      -380.861      
3186          3186          +0            -381.656      -381.656      -381.656      
3187          3187          +0            -391.863      -391.863      -391.863      
3188          3188          +0            -396.863      -396.863      -396.863      
3189          3189          +0            -357.598      -357.598      -357.598      
3190          3190          +0            -379.119      -379.119      -379.119      
3191          3191          +0            -372.556      -372.556      -372.556      
3192          3192          +0            -365.947      -365.947      -365.947      
3193          3193          +0            -337.567      -337.567      -337.567      
3194          3194          +0            -375.421      -375.421      -375.421      
3195          3195          +0            -358.733      -358.733      -358.733      
3196          3196          +0            -366.51       -366.51       -366.51       
3197          3197          +0            -377.894      -377.894      -377.894      
3198          3198          +0            -369.149      -369.149      -369.149      
3199          3199          +0            -367.443      -367.443      -367.443      
3200          3200          +0            -358.9        -358.9        -358.9        
3201          3201          +0            -383.474      -383.474      -383.474      
3202          3202          +0            -390.089      -390.089      -390.089      
3203          3203          +0            -353.868      -353.868      -353.868      
3204          3204          +0            -392.746      -392.746      -392.746      
3205          3205          +0            -372.88       -372.88       -372.88       
3206          3206          +0            -359.963      -359.963      -359.963      
3207          3207          +0            -372.937      -372.937      -372.937      
3208          3208          +0            -381.695      -381.695      -381.695      
3209          3209          +0            -362.727      -362.727      -362.727      
3210          3210          +0            -370.379      -370.379      -370.379      
3211          3211          +0            -360.22       -360.22       -360.22       
3212          3212          +0            -356.305      -356.305      -356.305      
3213          3213          +0            -378.674      -378.674      -378.674      
3214          3214          +0            -352.576      -352.576      -352.576      
3215          3215          +0            -378.538      -378.538      -378.538      
3216          3216          +0            -385.46       -385.46       -385.46       
3217          3217          +0            -379.559      -379.559      -379.559      
3218          3218          +0            -363.28       -363.28       -363.28       
3219          3219          +0            -378.942      -378.942      -378.942      
3220          3220          +0            -359.572      -359.572      -359.572      
3221          3221          +0            -381.304      -381.304      -381.304      
3222          3222          +0            -384.25       -384.25       -384.25       
3223          3223          +0            -356.634      -356.634      -356.634      
3224          3224          +0            -376.869      -376.869      -376.869      
3225          3225          +0            -372.134      -372.134      -372.134      
3226          3226          +0            -366.856      -366.856      -366.856      
3227          3227          +0            -377.369      -377.369      -377.369      
3228          3228          +0            -344.957      -344.957      -344.957      
3229          3229          +0            -369.433      -369.433      -369.433      
3230          3230          +0            -363.026      -363.026      -363.026      
3231          3231          +0            -365.033      -365.033      -365.033      
3232          3232          +0            -360.442      -360.442      -360.442      
3233          3233          +0            -365.668      -365.668      -365.668      
3234          3234          +0            -373.02       -373.02       -373.02       
3235          3235          +0            -373.476      -373.476      -373.476      
3236          3236          +0            -369.031      -369.031      -369.031      
3237          3237          +0            -352.082      -352.082      -352.082      
3238          3238          +0            -385.435      -385.435      -385.435      
3239          3239          +0            -387.649      -387.649      -387.649      
3240          3240          +0            -365.26       -365.26       -365.26       
3241          3241          +0            -363.466      -363.466      -363.466      
3242          3242          +0            -375.185      -375.185      -375.185      
3243          3243          +0            -383.428      -383.428      -383.428      
3244          3244          +0            -366.938      -366.938      -366.938      
3245          3245          +0            -359.179      -359.179      -359.179      
3246          3246          +0            -389.955      -389.955      -389.955      
3247          3247          +0            -370.01       -370.01       -370.01       
3248          3248          +0            -360.129      -360.129      -360.129      
3249          3249          +0            -362.519      -362.519      -362.519      
3250          3250          +0            -384.339      -384.339      -384.339      
3251          3251          +0            -356.875      -356.875      -356.875      
3252          3252          +0            -366.659      -366.659      -366.659      
3253          3253          +0            -382.07       -382.07       -382.07       
3254          3254          +0            -366.613      -366.613      -366.613      
3255          3255          +0            -372.576      -372.576      -372.576      
3256          3256          +0            -361.941      -361.941      -361.941      
3257          3257          +0            -364.632      -364.632      -364.632      
3258          3258          +0            -377.533      -377.533      -377.533      
3259          3259          +0            -382.486      -382.486      -382.486      
3260          3260          +0            -361.385      -361.385      -361.385      
3261          3261          +0            -382.276      -382.276      -382.276      
3262          3262          +0            -370.642      -370.642      -370.642      
3263          3263          +0            -370.161      -370.161      -370.161      
3264          3264          +0            -383.57       -383.57       -383.57       
3265          3265          +0            -345.677      -345.677      -345.677      
3266          3266          +0            -360.734      -360.734      -360.734      
3267          3267          +0            -372.261      -372.261      -372.261      
3268          3268          +0            -372.201      -372.201      -372.201      
3269          3269          +0            -363.632      -363.632      -363.632      
3270          3270          +0            -360.995      -360.995      -360.995      
3271          3271          +0            -359.993      -359.993      -359.993      
3272          3272          +0            -382.025      -382.025      -382.025      
3273          3273          +0            -382.361      -382.361      -382.361      
3274          3274          +0            -377.381      -377.381      -377.381      
3275          3275          +0            -377.004      -377.004      -377.004      
3276          3276          +0            -374.56       -374.56       -374.56       
3277          3277          +0            -367.731      -367.731      -367.731      
3278          3278          +0            -376.624      -376.624      -376.624      
3279          3279          +0            -376.39       -376.39       -376.39       
3280          3280          +0            -363.068      -363.068      -363.068      
3281          3281          +0            -363.7        -363.7        -363.7        
3282          3282          +0            -375.562      -375.562      -375.562      
3283          3283          +0            -366.328      -366.328      -366.328      
3284          3284          +0            -363.455      -363.455      -363.455      
3285          3285          +0            -372.6        -372.6        -372.6        
3286          3286          +0            -364.95       -364.95       -364.95       
3287          3287          +0            -370.897      -370.897      -370.897      
3288          3288          +0            -381.119      -381.119      -381.119      
3289          3289          +0            -368.81       -368.81       -368.81       
3290          3290          +0            -374.249      -374.249      -374.249      
3291          3291          +0            -361.765      -361.765      -361.765      
3292          3292          +0            -348.487      -348.487      -348.487      
3293          3293          +0            -384.234      -384.234      -384.234      
3294          3294          +0            -376.391      -376.391      -376.391      
3295          3295          +0            -357.665      -357.665      -357.665      
3296          3296          +0            -353.907      -353.907      -353.907      
3297          3297          +0            -386.659      -386.659      -386.659      
3298          3298          +0            -379.745      -379.745      -379.745      
3299          3299          +0            -363.252      -363.252      -363.252      
3300          3300          +0            -370.398      -370.398      -370.398      
3301          3301          +0            -370.124      -370.124      -370.124      
3302          3302          +0            -367.313      -367.313      -367.313      
3303          3303          +0            -377.392      -377.392      -377.392      
3304          3304          +0            -360.235      -360.235      -360.235      
3305          3305          +0            -376.331      -376.331      -376.331      
3306          3306          +0            -347.681      -347.681      -347.681      
3307          3307          +0            -370.306      -370.306      -370.306      
3308          3308          +0            -364.211      -364.211      -364.211      
3309          3309          +0            -372.708      -372.708      -372.708      
3310          3310          +0            -368.293      -368.293      -368.293      
3311          3311          +0            -363          -363          -363          
3312          3312          +0            -372.41       -372.41       -372.41       
3313          3313          +0            -360.3        -360.3        -360.3        
3314          3314          +0            -384.682      -384.682      -384.682      
3315          3315          +0            -358.311      -358.311      -358.311      
3316          3316          +0            -368.444      -368.444      -368.444      
3317          3317          +0            -371.573      -371.573      -371.573      
3318          3318          +0            -401          -401          -401          
3319          3319          +0            -378.562      -378.562      -378.562      
3320          3320          +0            -346.511      -346.511      -346.511      
3321          3321          +0            -354.696      -354.696      -354.696      
3322          3322          +0            -382.224      -382.224      -382.224      
3323          3323          +0            -380.721      -380.721      -380.721      
