Frame         Time          Elec          VdW           Nonbond       Total         
606           606           +0            -361.739      -361.739      -361.739      
607           607           +0            -367.304      -367.304      -367.304      
608           608           +0            -383.612      -383.612      -383.612      
609           609           +0            -347.671      -347.671      -347.671      
610           610           +0            -368.76       -368.76       -368.76       
611           611           +0            -376.61       -376.61       -376.61       
612           612           +0            -370.317      -370.317      -370.317      
613           613           +0            -371.671      -371.671      -371.671      
614           614           +0            -386.717      -386.717      -386.717      
615           615           +0            -363.266      -363.266      -363.266      
616           616           +0            -375.289      -375.289      -375.289      
617           617           +0            -375.383      -375.383      -375.383      
618           618           +0            -375.802      -375.802      -375.802      
619           619           +0            -376.796      -376.796      -376.796      
620           620           +0            -370.776      -370.776      -370.776      
621           621           +0            -365.042      -365.042      -365.042      
622           622           +0            -371.001      -371.001      -371.001      
623           623           +0            -386.594      -386.594      -386.594      
624           624           +0            -359.591      -359.591      -359.591      
625           625           +0            -378.675      -378.675      -378.675      
626           626           +0            -363.923      -363.923      -363.923      
627           627           +0            -371.513      -371.513      -371.513      
628           628           +0            -360.456      -360.456      -360.456      
629           629           +0            -370.524      -370.524      -370.524      
630           630           +0            -348.89       -348.89       -348.89       
631           631           +0            -372.709      -372.709      -372.709      
632           632           +0            -379.249      -379.249      -379.249      
633           633           +0            -378.468      -378.468      -378.468      
634           634           +0            -374.421      -374.421      -374.421      
635           635           +0            -350.904      -350.904      -350.904      
636           636           +0            -361.134      -361.134      -361.134      
637           637           +0            -375.683      -375.683      -375.683      
638           638           +0            -366.021      -366.021      -366.021      
639           639           +0            -370.978      -370.978      -370.978      
640           640           +0            -379.534      -379.534      -379.534      
641           641           +0            -368.111      -368.111      -368.111      
642           642           +0            -380.594      -380.594      -380.594      
643           643           +0            -369.061      -369.061      -369.061      
644           644           +0            -380.112      -380.112      -380.112      
645           645           +0            -366.873      -366.873      -366.873      
646           646           +0            -365.525      -365.525      -365.525      
647           647           +0            -373.12       -373.12       -373.12       
648           648           +0            -340.839      -340.839      -340.839      
649           649           +0            -375.485      -375.485      -375.485      
650           650           +0            -365.023      -365.023      -365.023      
651           651           +0            -369.568      -369.568      -369.568      
652           652           +0            -347.894      -347.894      -347.894      
653           653           +0            -356.873      -356.873      -356.873      
654           654           +0            -363.411      -363.411      -363.411      
655           655           +0            -369.604      -369.604      -369.604      
656           656           +0            -353.248      -353.248      -353.248      
657           657           +0            -358.948      -358.948      -358.948      
658           658           +0            -376.413      -376.413      -376.413      
659           659           +0            -384.014      -384.014      -384.014      
660           660           +0            -359.069      -359.069      -359.069      
661           661           +0            -375.899      -375.899      -375.899      
662           662           +0            -368.689      -368.689      -368.689      
663           663           +0            -363.921      -363.921      -363.921      
664           664           +0            -362.027      -362.027      -362.027      
665           665           +0            -361.092      -361.092      -361.092      
666           666           +0            -372.892      -372.892      -372.892      
667           667           +0            -378.573      -378.573      -378.573      
668           668           +0            -366.187      -366.187      -366.187      
669           669           +0            -388.781      -388.781      -388.781      
670           670           +0            -367.437      -367.437      -367.437      
671           671           +0            -362.396      -362.396      -362.396      
672           672           +0            -369.829      -369.829      -369.829      
673           673           +0            -374.286      -374.286      -374.286      
674           674           +0            -351.052      -351.052      -351.052      
675           675           +0            -367.249      -367.249      -367.249      
676           676           +0            -374.698      -374.698      -374.698      
677           677           +0            -359.414      -359.414      -359.414      
678           678           +0            -383.413      -383.413      -383.413      
679           679           +0            -371.525      -371.525      -371.525      
680           680           +0            -382.911      -382.911      -382.911      
681           681           +0            -347.244      -347.244      -347.244      
682           682           +0            -360.076      -360.076      -360.076      
683           683           +0            -378.697      -378.697      -378.697      
684           684           +0            -374.995      -374.995      -374.995      
685           685           +0            -362.089      -362.089      -362.089      
686           686           +0            -361.3        -361.3        -361.3        
687           687           +0            -373.954      -373.954      -373.954      
688           688           +0            -370.02       -370.02       -370.02       
689           689           +0            -382.702      -382.702      -382.702      
690           690           +0            -385.313      -385.313      -385.313      
691           691           +0            -367.572      -367.572      -367.572      
692           692           +0            -375.751      -375.751      -375.751      
693           693           +0            -350.586      -350.586      -350.586      
694           694           +0            -370.724      -370.724      -370.724      
695           695           +0            -379.89       -379.89       -379.89       
696           696           +0            -389.215      -389.215      -389.215      
697           697           +0            -375.52       -375.52       -375.52       
698           698           +0            -371.742      -371.742      -371.742      
699           699           +0            -365.651      -365.651      -365.651      
700           700           +0            -362.527      -362.527      -362.527      
701           701           +0            -368.111      -368.111      -368.111      
702           702           +0            -374.703      -374.703      -374.703      
703           703           +0            -350.545      -350.545      -350.545      
704           704           +0            -378.689      -378.689      -378.689      
705           705           +0            -340.947      -340.947      -340.947      
706           706           +0            -366.571      -366.571      -366.571      
707           707           +0            -379.23       -379.23       -379.23       
708           708           +0            -364.477      -364.477      -364.477      
709           709           +0            -353.024      -353.024      -353.024      
710           710           +0            -366.461      -366.461      -366.461      
711           711           +0            -387.215      -387.215      -387.215      
712           712           +0            -380.328      -380.328      -380.328      
713           713           +0            -362.278      -362.278      -362.278      
714           714           +0            -348.81       -348.81       -348.81       
715           715           +0            -390.59       -390.59       -390.59       
716           716           +0            -373.977      -373.977      -373.977      
717           717           +0            -380.051      -380.051      -380.051      
718           718           +0            -358.78       -358.78       -358.78       
719           719           +0            -375.027      -375.027      -375.027      
720           720           +0            -360.726      -360.726      -360.726      
721           721           +0            -375.615      -375.615      -375.615      
722           722           +0            -351.525      -351.525      -351.525      
723           723           +0            -364.271      -364.271      -364.271      
724           724           +0            -369.345      -369.345      -369.345      
725           725           +0            -361.927      -361.927      -361.927      
726           726           +0            -362.436      -362.436      -362.436      
727           727           +0            -372.293      -372.293      -372.293      
728           728           +0            -375.255      -375.255      -375.255      
729           729           +0            -367.159      -367.159      -367.159      
730           730           +0            -369.466      -369.466      -369.466      
731           731           +0            -375.257      -375.257      -375.257      
732           732           +0            -364.782      -364.782      -364.782      
733           733           +0            -355.09       -355.09       -355.09       
734           734           +0            -367.242      -367.242      -367.242      
735           735           +0            -356.063      -356.063      -356.063      
736           736           +0            -363.863      -363.863      -363.863      
737           737           +0            -359.516      -359.516      -359.516      
738           738           +0            -362.659      -362.659      -362.659      
739           739           +0            -369.158      -369.158      -369.158      
740           740           +0            -341.601      -341.601      -341.601      
741           741           +0            -374.816      -374.816      -374.816      
742           742           +0            -361.289      -361.289      -361.289      
743           743           +0            -374.976      -374.976      -374.976      
744           744           +0            -384.273      -384.273      -384.273      
745           745           +0            -360.885      -360.885      -360.885      
746           746           +0            -373.752      -373.752      -373.752      
747           747           +0            -376.386      -376.386      -376.386      
748           748           +0            -377.107      -377.107      -377.107      
749           749           +0            -382.969      -382.969      -382.969      
750           750           +0            -372.653      -372.653      -372.653      
751           751           +0            -390.388      -390.388      -390.388      
752           752           +0            -381.303      -381.303      -381.303      
753           753           +0            -374.548      -374.548      -374.548      
754           754           +0            -374.437      -374.437      -374.437      
755           755           +0            -352.014      -352.014      -352.014      
756           756           +0            -375.156      -375.156      -375.156      
757           757           +0            -370.041      -370.041      -370.041      
758           758           +0            -370.313      -370.313      -370.313      
759           759           +0            -392.691      -392.691      -392.691      
760           760           +0            -367.086      -367.086      -367.086      
761           761           +0            -361.614      -361.614      -361.614      
762           762           +0            -369.12       -369.12       -369.12       
763           763           +0            -363.495      -363.495      -363.495      
764           764           +0            -377.353      -377.353      -377.353      
765           765           +0            -375.609      -375.609      -375.609      
766           766           +0            -348.923      -348.923      -348.923      
767           767           +0            -351.354      -351.354      -351.354      
768           768           +0            -364.556      -364.556      -364.556      
769           769           +0            -355.54       -355.54       -355.54       
770           770           +0            -368.293      -368.293      -368.293      
771           771           +0            -373.719      -373.719      -373.719      
772           772           +0            -344.511      -344.511      -344.511      
773           773           +0            -367.054      -367.054      -367.054      
774           774           +0            -364.419      -364.419      -364.419      
775           775           +0            -356.011      -356.011      -356.011      
776           776           +0            -373.387      -373.387      -373.387      
777           777           +0            -367.403      -367.403      -367.403      
778           778           +0            -374.102      -374.102      -374.102      
779           779           +0            -375.904      -375.904      -375.904      
780           780           +0            -362.19       -362.19       -362.19       
781           781           +0            -396.731      -396.731      -396.731      
782           782           +0            -366.842      -366.842      -366.842      
783           783           +0            -349.584      -349.584      -349.584      
784           784           +0            -366.606      -366.606      -366.606      
785           785           +0            -370.569      -370.569      -370.569      
786           786           +0            -337.387      -337.387      -337.387      
787           787           +0            -355.698      -355.698      -355.698      
788           788           +0            -369.329      -369.329      -369.329      
789           789           +0            -340.972      -340.972      -340.972      
790           790           +0            -349.577      -349.577      -349.577      
791           791           +0            -357.119      -357.119      -357.119      
792           792           +0            -354.086      -354.086      -354.086      
793           793           +0            -341.18       -341.18       -341.18       
794           794           +0            -354.012      -354.012      -354.012      
795           795           +0            -368.823      -368.823      -368.823      
796           796           +0            -374.173      -374.173      -374.173      
797           797           +0            -364.464      -364.464      -364.464      
798           798           +0            -362.939      -362.939      -362.939      
799           799           +0            -374.322      -374.322      -374.322      
800           800           +0            -367.017      -367.017      -367.017      
801           801           +0            -375.053      -375.053      -375.053      
802           802           +0            -376.801      -376.801      -376.801      
803           803           +0            -361.785      -361.785      -361.785      
804           804           +0            -359.558      -359.558      -359.558      
805           805           +0            -366.035      -366.035      -366.035      
806           806           +0            -383.683      -383.683      -383.683      
807           807           +0            -361.059      -361.059      -361.059      
808           808           +0            -373.344      -373.344      -373.344      
809           809           +0            -354.063      -354.063      -354.063      
810           810           +0            -351.708      -351.708      -351.708      
811           811           +0            -372.907      -372.907      -372.907      
812           812           +0            -367.209      -367.209      -367.209      
813           813           +0            -360.476      -360.476      -360.476      
814           814           +0            -376.997      -376.997      -376.997      
815           815           +0            -375.248      -375.248      -375.248      
816           816           +0            -364.992      -364.992      -364.992      
817           817           +0            -367.338      -367.338      -367.338      
818           818           +0            -358.898      -358.898      -358.898      
819           819           +0            -379.909      -379.909      -379.909      
820           820           +0            -373.343      -373.343      -373.343      
821           821           +0            -362.753      -362.753      -362.753      
822           822           +0            -353.838      -353.838      -353.838      
823           823           +0            -379.038      -379.038      -379.038      
824           824           +0            -363.136      -363.136      -363.136      
825           825           +0            -362.134      -362.134      -362.134      
826           826           +0            -373.166      -373.166      -373.166      
827           827           +0            -367.599      -367.599      -367.599      
828           828           +0            -363.16       -363.16       -363.16       
829           829           +0            -371.857      -371.857      -371.857      
830           830           +0            -351.623      -351.623      -351.623      
831           831           +0            -355.817      -355.817      -355.817      
832           832           +0            -361.95       -361.95       -361.95       
833           833           +0            -340.981      -340.981      -340.981      
834           834           +0            -342.941      -342.941      -342.941      
835           835           +0            -366.425      -366.425      -366.425      
836           836           +0            -364.852      -364.852      -364.852      
837           837           +0            -368.272      -368.272      -368.272      
838           838           +0            -381.111      -381.111      -381.111      
839           839           +0            -353.225      -353.225      -353.225      
840           840           +0            -379.384      -379.384      -379.384      
841           841           +0            -364.917      -364.917      -364.917      
842           842           +0            -364.61       -364.61       -364.61       
843           843           +0            -369.578      -369.578      -369.578      
844           844           +0            -376.173      -376.173      -376.173      
845           845           +0            -374.372      -374.372      -374.372      
846           846           +0            -359.853      -359.853      -359.853      
847           847           +0            -383.43       -383.43       -383.43       
848           848           +0            -363.163      -363.163      -363.163      
849           849           +0            -379.743      -379.743      -379.743      
850           850           +0            -375.611      -375.611      -375.611      
851           851           +0            -383.058      -383.058      -383.058      
852           852           +0            -370.377      -370.377      -370.377      
853           853           +0            -357.404      -357.404      -357.404      
854           854           +0            -356.908      -356.908      -356.908      
855           855           +0            -366.025      -366.025      -366.025      
856           856           +0            -375.59       -375.59       -375.59       
857           857           +0            -370.448      -370.448      -370.448      
858           858           +0            -364.849      -364.849      -364.849      
859           859           +0            -374.162      -374.162      -374.162      
860           860           +0            -372.75       -372.75       -372.75       
861           861           +0            -365.643      -365.643      -365.643      
862           862           +0            -377.444      -377.444      -377.444      
863           863           +0            -371.249      -371.249      -371.249      
864           864           +0            -358.101      -358.101      -358.101      
865           865           +0            -368.058      -368.058      -368.058      
866           866           +0            -364.769      -364.769      -364.769      
867           867           +0            -385.356      -385.356      -385.356      
868           868           +0            -363.883      -363.883      -363.883      
869           869           +0            -364.112      -364.112      -364.112      
870           870           +0            -354.566      -354.566      -354.566      
871           871           +0            -353.662      -353.662      -353.662      
872           872           +0            -371.163      -371.163      -371.163      
873           873           +0            -364.608      -364.608      -364.608      
874           874           +0            -365.651      -365.651      -365.651      
875           875           +0            -367.038      -367.038      -367.038      
876           876           +0            -355.577      -355.577      -355.577      
877           877           +0            -351.515      -351.515      -351.515      
878           878           +0            -359.436      -359.436      -359.436      
879           879           +0            -375.605      -375.605      -375.605      
880           880           +0            -380.007      -380.007      -380.007      
881           881           +0            -360.339      -360.339      -360.339      
882           882           +0            -381.149      -381.149      -381.149      
883           883           +0            -370.176      -370.176      -370.176      
884           884           +0            -382.5        -382.5        -382.5        
885           885           +0            -373.519      -373.519      -373.519      
886           886           +0            -375.434      -375.434      -375.434      
887           887           +0            -381.553      -381.553      -381.553      
888           888           +0            -378.456      -378.456      -378.456      
889           889           +0            -389.695      -389.695      -389.695      
890           890           +0            -377.27       -377.27       -377.27       
891           891           +0            -363.055      -363.055      -363.055      
892           892           +0            -360.559      -360.559      -360.559      
893           893           +0            -379.05       -379.05       -379.05       
894           894           +0            -370.02       -370.02       -370.02       
895           895           +0            -380.518      -380.518      -380.518      
896           896           +0            -349.75       -349.75       -349.75       
897           897           +0            -379.865      -379.865      -379.865      
898           898           +0            -390.431      -390.431      -390.431      
899           899           +0            -351.534      -351.534      -351.534      
900           900           +0            -374.887      -374.887      -374.887      
901           901           +0            -354.885      -354.885      -354.885      
902           902           +0            -367.724      -367.724      -367.724      
903           903           +0            -360.16       -360.16       -360.16       
904           904           +0            -376.916      -376.916      -376.916      
905           905           +0            -358.358      -358.358      -358.358      
906           906           +0            -374.743      -374.743      -374.743      
907           907           +0            -360.912      -360.912      -360.912      
908           908           +0            -371.642      -371.642      -371.642      
909           909           +0            -391.272      -391.272      -391.272      
910           910           +0            -369.47       -369.47       -369.47       
911           911           +0            -368.365      -368.365      -368.365      
912           912           +0            -372.431      -372.431      -372.431      
913           913           +0            -350.584      -350.584      -350.584      
914           914           +0            -366.36       -366.36       -366.36       
915           915           +0            -338.391      -338.391      -338.391      
916           916           +0            -360.873      -360.873      -360.873      
917           917           +0            -370.859      -370.859      -370.859      
918           918           +0            -359.323      -359.323      -359.323      
919           919           +0            -376.331      -376.331      -376.331      
920           920           +0            -366.933      -366.933      -366.933      
921           921           +0            -357.115      -357.115      -357.115      
922           922           +0            -368.58       -368.58       -368.58       
923           923           +0            -363.372      -363.372      -363.372      
924           924           +0            -360.797      -360.797      -360.797      
925           925           +0            -350.982      -350.982      -350.982      
926           926           +0            -332.973      -332.973      -332.973      
927           927           +0            -369.957      -369.957      -369.957      
928           928           +0            -369.037      -369.037      -369.037      
929           929           +0            -377.258      -377.258      -377.258      
930           930           +0            -359.002      -359.002      -359.002      
931           931           +0            -352.764      -352.764      -352.764      
932           932           +0            -362.179      -362.179      -362.179      
933           933           +0            -355.532      -355.532      -355.532      
934           934           +0            -368.607      -368.607      -368.607      
935           935           +0            -365.843      -365.843      -365.843      
936           936           +0            -360.584      -360.584      -360.584      
937           937           +0            -348.028      -348.028      -348.028      
938           938           +0            -378.378      -378.378      -378.378      
939           939           +0            -382.092      -382.092      -382.092      
940           940           +0            -361.047      -361.047      -361.047      
941           941           +0            -377.491      -377.491      -377.491      
942           942           +0            -360.284      -360.284      -360.284      
943           943           +0            -354.449      -354.449      -354.449      
944           944           +0            -360.821      -360.821      -360.821      
945           945           +0            -354.555      -354.555      -354.555      
946           946           +0            -374.642      -374.642      -374.642      
947           947           +0            -367.972      -367.972      -367.972      
948           948           +0            -355.146      -355.146      -355.146      
949           949           +0            -373.724      -373.724      -373.724      
950           950           +0            -352.354      -352.354      -352.354      
951           951           +0            -378.357      -378.357      -378.357      
952           952           +0            -373.357      -373.357      -373.357      
953           953           +0            -352.956      -352.956      -352.956      
954           954           +0            -358.115      -358.115      -358.115      
955           955           +0            -360.161      -360.161      -360.161      
956           956           +0            -355.618      -355.618      -355.618      
957           957           +0            -369.836      -369.836      -369.836      
958           958           +0            -383.008      -383.008      -383.008      
959           959           +0            -360.891      -360.891      -360.891      
960           960           +0            -390.357      -390.357      -390.357      
961           961           +0            -379.052      -379.052      -379.052      
962           962           +0            -373.97       -373.97       -373.97       
963           963           +0            -363.341      -363.341      -363.341      
964           964           +0            -352.222      -352.222      -352.222      
965           965           +0            -369.652      -369.652      -369.652      
966           966           +0            -375.675      -375.675      -375.675      
967           967           +0            -389.375      -389.375      -389.375      
968           968           +0            -354.055      -354.055      -354.055      
969           969           +0            -363.889      -363.889      -363.889      
970           970           +0            -362.2        -362.2        -362.2        
